age,income,loan_amount,savings_balance,missed_payments,loan_duration,debt_to_income,savings_ratio,default
31,1578,1611,4111,2,22,1.020265991133629,2.550248138957816,1
48,1448,1148,1549,2,10,0.7922705314009661,1.3481288076588338,1
35,3935,754,1359,2,14,0.1915650406504065,1.8,0
24,4441,2054,1896,3,23,0.4624043223773075,0.9226277372262773,1
27,1464,654,4224,1,15,0.44641638225255975,6.448854961832061,0
24,2107,524,510,2,17,0.24857685009487665,0.9714285714285714,0
50,1258,392,422,3,13,0.3113582208101668,1.0737913486005088,1
40,2949,1308,2432,3,19,0.4433898305084746,1.8579067990832696,1
38,2248,2701,1906,0,23,1.2009782125389061,0.7054034048852702,1
36,4448,530,4327,3,14,0.11912789390874354,8.148775894538607,1
36,2676,2751,958,4,22,1.0276428838251774,0.3481104651162791,1
53,4216,416,824,5,20,0.09864832819539958,1.976019184652278,1
46,4803,497,64,3,18,0.10345545378850958,0.1285140562248996,1
35,3397,1447,4928,4,5,0.42583872866392,3.403314917127072,1
19,4786,1688,4710,4,11,0.35262168372675995,2.7886323268206037,1
18,3753,695,3348,0,9,0.18513585508790623,4.810344827586207,0
64,4640,2693,800,0,21,0.5802628743805215,0.2969561989606533,0
22,1961,2223,277,3,7,1.1330275229357798,0.12455035971223022,1
37,420,2043,1717,0,21,4.852731591448931,0.8400195694716243,1
28,4823,1015,2413,0,12,0.21040630182421227,2.375,0
59,3088,2856,1238,5,22,0.9245710585950145,0.4333216660833042,1
19,1864,2633,4523,2,14,1.4117962466487937,1.7171602126044039,1
20,4186,2894,1486,3,10,0.6911870074038691,0.5132987910189982,1
40,4776,1355,4681,3,5,0.2836508268787942,3.452064896755162,1
29,3177,2697,3298,3,21,0.8486469477658904,1.2223869532987397,1
37,2071,1075,4470,0,13,0.5188223938223938,4.154275092936803,0
22,1662,1175,2995,5,10,0.7065544197233915,2.546768707482993,1
54,544,1344,92,0,15,2.4660550458715598,0.06840148698884758,1
55,244,1551,3531,4,12,6.330612244897959,2.2751288659793816,1
47,2268,1266,1840,1,20,0.5579550462758924,1.452249408050513,0
26,1714,2128,3527,1,14,1.2408163265306122,1.6566463128229216,1
51,2798,462,1621,1,9,0.16505894962486603,3.5010799136069113,0
61,1201,2529,1561,2,13,2.1039933444259566,0.61699604743083,1
52,1233,2418,1416,0,12,1.959481361426256,0.5853658536585366,1
39,2240,2445,2964,4,5,1.0910307898259706,1.2117743254292723,1
61,473,333,4190,4,9,0.7025316455696202,12.544910179640718,1
41,2847,2722,1130,1,6,0.9557584269662921,0.41498347410943814,1
34,1979,1831,1413,5,10,0.9247474747474748,0.7712882096069869,1
27,4676,126,3597,2,10,0.026940346375881975,28.322834645669293,0
47,678,1594,3744,2,8,2.3475699558173786,2.3473354231974923,1
63,715,192,2118,1,15,0.2681564245810056,10.974093264248705,0
40,4486,2764,663,1,14,0.61600178292846,0.23978300180831827,1
49,1391,408,2634,0,5,0.29310344827586204,6.440097799511002,0
34,2868,151,2774,5,8,0.05263157894736842,18.25,1
34,1611,418,3969,2,21,0.25930521091811415,9.47255369928401,0
31,3480,2092,3490,4,13,0.6009767308244758,1.6674629718107978,1
26,471,280,1571,1,6,0.5932203389830508,5.590747330960854,0
57,342,1692,1523,0,17,4.932944606413995,0.8995865327820437,1
19,3532,746,987,4,4,0.21115199547127086,1.321285140562249,1
62,987,2061,3238,2,17,2.0860323886639676,1.5703200775945685,1
42,1881,1383,3845,1,19,0.7348565356004251,2.778179190751445,1
56,822,2344,3693,5,4,2.8481166464155527,1.5748400852878466,1
26,4041,2792,98,1,9,0.6907471548738249,0.03508771929824561,1
39,3876,2402,2288,5,18,0.6195511993809647,0.9521431543903454,1
60,2772,2124,1514,0,7,0.7659574468085106,0.7124705882352941,1
63,3460,2879,4297,0,18,0.8318405085235481,1.492013888888889,1
21,4912,435,633,2,21,0.08854060655404031,1.451834862385321,0
43,266,1676,4841,5,4,6.277153558052435,2.88670244484198,1
46,4486,1625,4585,1,17,0.3621573434365946,2.8198031980319804,0
62,4816,1089,578,0,6,0.22607432011625492,0.5302752293577981,0
51,1340,1378,3959,1,4,1.0275913497390008,2.8709209572153735,1
40,2514,613,272,2,12,0.24373757455268388,0.44299674267100975,0
54,2732,2129,4881,5,7,0.7789974387120381,2.2915492957746477,1
28,3780,341,3954,1,20,0.09018778101031473,11.56140350877193,0
23,1387,2296,3927,4,6,1.654178674351585,1.7096212451023074,1
35,4671,1833,452,1,3,0.3923373287671233,0.24645583424209377,0
38,4948,2904,1175,3,20,0.5867852091331582,0.4044750430292599,1
59,3539,2767,4911,3,22,0.7816384180790961,1.7742052023121386,1
53,748,2600,413,2,8,3.4712950600801067,0.1587850826605152,1
58,4287,2359,1550,2,22,0.5501399253731343,0.6567796610169492,0
55,272,767,4526,2,22,2.8095238095238093,5.893229166666667,1
51,398,693,4990,4,16,1.736842105263158,7.1902017291066285,1
34,3401,2278,1946,5,12,0.6696061140505585,0.8538832821412901,1
54,1981,2759,191,4,20,1.3920282542885973,0.06920289855072463,1
42,771,355,40,1,11,0.45984455958549225,0.11235955056179775,1
55,990,1602,1859,0,14,1.6165489404641775,1.1597005614472864,1
29,1838,660,1332,5,12,0.35889070146818924,2.0151285930408473,1
40,2031,2210,3449,3,23,1.0875984251968505,1.5599276345545001,1
59,2055,1434,135,3,21,0.6974708171206225,0.09407665505226481,1
39,1374,506,4201,3,8,0.368,8.285996055226825,1
38,3940,2949,4614,1,16,0.7482872367419436,1.5640677966101695,1
44,3477,1960,1941,1,10,0.5635422656699253,0.9898011218765935,0
48,378,2162,1565,2,16,5.704485488126649,0.7235321312991216,1
23,2444,1810,4221,0,13,0.7402862985685071,2.330756488128106,1
44,4286,358,388,2,18,0.0835082808490786,1.0807799442896935,0
57,934,822,1558,1,22,0.879144385026738,1.8930741190765492,1
51,998,1382,2121,4,8,1.3833833833833833,1.5336225596529285,1
29,987,713,1028,2,17,0.72165991902834,1.4397759103641457,1
62,2995,1794,3534,5,17,0.5987983978638184,1.9688022284122562,1
24,4504,2078,81,1,16,0.46126526082130964,0.03896103896103896,1
27,4788,912,775,1,23,0.1904364167884736,0.8488499452354874,0
62,3284,1886,3038,4,14,0.5741248097412481,1.6099629040805512,1
34,3118,430,4373,4,4,0.1378647002244309,10.146171693735498,1
43,931,2312,2887,4,10,2.48068669527897,1.2481625594466061,1
38,1329,1316,1878,0,21,0.9894736842105263,1.4259681093394077,1
45,3646,1644,2271,5,16,0.4507814642171648,1.3805471124620061,1
63,1805,1497,1607,1,7,0.8289036544850499,1.0727636849132176,1
19,3978,486,3139,4,11,0.12214124151796935,6.44558521560575,1
60,2945,1618,605,0,15,0.5492192803801765,0.3736874613959234,0
18,3370,1917,4735,3,11,0.5686739839810145,2.4687174139728882,1
53,4889,1917,3414,5,16,0.3920245398773006,1.7799791449426485,1
43,3133,1914,3665,3,7,0.6107211231652839,1.9138381201044385,1
46,1415,2475,2144,3,4,1.7478813559322033,0.8659127625201939,1
38,524,1615,4270,1,9,3.0761904761904764,2.642326732673267,1
28,2050,1340,3765,0,18,0.6533398342272062,2.807606263982103,1
57,1690,419,1376,0,13,0.24778237729154345,3.276190476190476,0
28,1093,498,3462,3,13,0.45521023765996343,6.937875751503006,1
53,1590,2014,347,5,14,1.2658705216844752,0.17220843672456576,1
56,3589,204,0,2,15,0.05682451253481894,0.0,1
57,4439,795,62,3,10,0.17905405405405406,0.07788944723618091,1
52,4679,429,1783,1,18,0.09166666666666666,4.1465116279069765,0
51,2463,759,3814,3,23,0.3080357142857143,5.018421052631579,1
64,3632,2746,225,5,3,0.755849160473438,0.08190753549326538,1
41,2571,920,1042,5,15,0.35769828926905134,1.1313789359391966,1
39,3286,2072,844,3,13,0.6303620322482507,0.4071394114809455,1
22,4512,2788,2680,0,6,0.6177708841125638,0.9609178917174614,1
50,1715,1893,4119,3,6,1.1031468531468531,2.1747624076029566,1
53,3117,2461,1234,4,17,0.7892880051314946,0.5012185215272137,1
64,2552,561,1984,4,5,0.21974148061104584,3.530249110320285,1
37,1367,1707,4256,2,21,1.2478070175438596,2.4918032786885247,1
36,310,2633,1278,1,23,8.466237942122186,0.48519362186788156,1
52,4527,1775,1594,1,4,0.3920053003533569,0.8975225225225225,0
60,3855,2557,2551,0,8,0.6631224066390041,0.9972634870992964,1
34,3993,2174,1952,1,10,0.5443164747120681,0.8974712643678161,0
62,1955,370,1695,2,19,0.18916155419222905,4.568733153638814,0
60,1777,2833,954,4,7,1.5933633295838021,0.3366266760762174,1
51,1496,2648,3291,0,4,1.768871075484302,1.2423556058890146,1
26,3974,484,356,5,14,0.12176100628930818,0.734020618556701,1
43,2420,159,3595,4,7,0.06567534076827757,22.46875,1
19,1172,1230,968,2,12,1.0485933503836318,0.7863525588952072,1
26,1230,319,241,0,11,0.25913891145410234,0.753125,0
26,2793,1564,3446,3,22,0.5597709377236937,2.201916932907348,1
57,4192,2918,4234,1,10,0.6959217743858812,1.4504967454607742,1
34,4813,2006,2144,2,3,0.41670128791026173,1.068261086198306,0
18,1113,2711,146,0,8,2.433572710951526,0.05383480825958702,1
42,2381,1695,542,4,13,0.7115869017632241,0.31957547169811323,1
60,3397,2693,691,0,5,0.792525014714538,0.2564959168522643,1
57,1662,195,1025,3,17,0.11725796752856284,5.229591836734694,1
59,2578,1088,4050,2,13,0.4218689414501745,3.71900826446281,0
42,3654,1212,4005,0,7,0.33160054719562243,3.3017312448474856,0
56,3753,2975,3359,5,18,0.7924880127863612,1.1286962365591398,1
52,1507,2045,2951,2,23,1.356100795755968,1.4423264907135875,1
20,1389,2378,729,2,9,1.710791366906475,0.3064312736443884,1
54,887,1067,4499,4,8,1.2015765765765767,4.212546816479401,1
61,4861,2422,2555,1,11,0.4981489099136158,1.0544779199339662,0
61,1407,345,1150,5,9,0.2450284090909091,3.3236994219653178,1
47,2094,2258,1735,3,5,1.0778042959427208,0.7680389552899513,1
55,2011,333,1038,0,13,0.16550695825049702,3.1077844311377247,0
51,3383,2564,2912,1,14,0.7576832151300237,1.1352826510721248,1
29,3997,2825,4840,4,23,0.7066033016508254,1.7126680820948337,1
36,1844,1251,2540,1,13,0.6780487804878049,2.0287539936102235,1
54,4168,1360,4414,2,4,0.32621731830175105,3.2432035268185158,0
61,2916,902,1242,2,3,0.3092218032224889,1.3754152823920265,0
34,390,2766,772,3,4,7.0741687979539645,0.27900252981568485,1
27,1535,2854,1916,5,16,1.8580729166666667,0.6711033274956217,1
64,3306,2998,3412,0,15,0.9065618385243424,1.1377125708569522,1
29,578,1517,2499,0,7,2.620034542314335,1.6462450592885376,1
33,4682,2622,3440,4,4,0.5598975016015375,1.3114754098360655,1
41,4029,754,3545,3,21,0.1870967741935484,4.695364238410596,1
36,815,2542,1213,0,19,3.1151960784313726,0.4769956744003146,1
25,2530,210,2931,5,13,0.08297115764519952,13.890995260663507,1
48,1954,189,418,2,18,0.09667519181585678,2.2,0
38,663,862,3781,3,22,1.2981927710843373,4.381228273464658,1
34,1166,1403,4960,1,20,1.2022279348757499,3.532763532763533,1
40,4467,1456,788,3,22,0.3258728737690242,0.540837336993823,1
54,3358,2279,1871,3,10,0.6784757368264365,0.8206140350877194,1
33,3824,1136,4590,5,4,0.2969934640522876,4.036939313984169,1
23,889,2604,2025,5,19,2.9258426966292137,0.7773512476007678,1
25,2822,1564,2446,0,13,0.5540205455189515,1.5629392971246006,0
42,2412,197,4823,4,16,0.08164111065064235,24.358585858585858,1
35,582,1243,560,4,18,2.1320754716981134,0.45016077170418006,1
42,2456,392,2651,5,17,0.15954415954415954,6.745547073791348,1
29,4010,1939,3904,0,17,0.48342059336823734,2.0123711340206185,0
32,3703,1834,539,0,5,0.4951403887688985,0.29373297002724796,0
43,1612,1124,4755,0,9,0.6968381897086174,4.226666666666667,1
58,1783,2719,3136,5,14,1.524103139013453,1.1529411764705881,1
62,571,2397,3289,4,5,4.190559440559441,1.371559633027523,1
43,810,751,2610,0,21,0.9260172626387176,3.470744680851064,1
64,315,2296,4912,5,12,7.265822784810126,2.1384414453635174,1
49,646,2191,1944,1,10,3.3863987635239567,0.8868613138686131,1
27,1591,2006,3145,1,18,1.2600502512562815,1.5670154459392127,1
33,3524,1821,2758,2,18,0.516595744680851,1.513721185510428,0
24,1540,1167,3260,1,14,0.7573004542504866,2.791095890410959,1
34,4710,2309,4107,3,7,0.49012948418594776,1.777922077922078,1
40,3139,1916,1895,2,22,0.6101910828025477,0.9885237350026083,1
43,3899,352,2500,1,8,0.09025641025641026,7.0821529745042495,0
38,1273,231,2829,3,8,0.1813186813186813,12.193965517241379,1
39,3769,2007,3873,1,10,0.5323607427055703,1.9287848605577689,0
24,3350,2010,47,5,19,0.5998209489704566,0.023371456986573842,1
31,1805,2621,2364,3,14,1.4512735326688815,0.9016018306636155,1
32,4857,1779,2256,0,16,0.3662000823384109,1.2674157303370785,0
24,2494,1232,4672,5,4,0.4937875751503006,3.789132197891322,1
26,3862,2853,753,3,21,0.7385451721460006,0.26384022424667136,1
25,4682,1158,2802,5,8,0.2472773862908392,2.4176013805004315,1
40,4997,2025,4649,0,20,0.40516206482593037,2.29466929911155,0
46,1183,2422,3652,3,6,2.045608108108108,1.507222451506397,1
35,551,286,402,3,7,0.5181159420289855,1.4006968641114983,1
48,1924,1048,2086,5,8,0.5444155844155845,1.988560533841754,1
47,2151,2390,2227,1,17,1.1105947955390334,0.931409452112087,1
56,1479,363,3410,3,8,0.24527027027027026,9.368131868131869,1
52,2107,2097,2990,1,10,0.9947817836812144,1.4251668255481411,1
35,1224,621,4643,3,11,0.506938775510204,7.464630225080386,1
59,745,1664,1149,4,23,2.2305630026809653,0.69009009009009,1
56,4374,882,62,2,8,0.2016,0.07021517553793885,1
34,2581,634,4939,1,4,0.24554608830364058,7.7779527559055115,0
31,1088,309,3153,1,18,0.2837465564738292,10.170967741935485,0
48,1305,2193,1008,0,22,1.6791730474732005,0.4594348222424795,1
41,2749,1663,2031,4,3,0.6047272727272728,1.2205528846153846,1
52,2190,125,1322,0,18,0.057051574623459604,10.492063492063492,0
61,4198,274,2081,4,3,0.06525363181709931,7.567272727272727,1
62,3975,1639,751,4,3,0.41222334004024147,0.4579268292682927,1
51,3012,1434,4144,5,9,0.4759376037172254,2.8878048780487804,1
20,1120,421,657,5,18,0.37555753791257807,1.5568720379146919,1
54,4845,1702,1660,5,19,0.3512174989682212,0.9747504403992954,1
60,2261,1258,700,3,18,0.5561450044208665,0.5559968228752978,1
57,4687,154,1080,0,18,0.03284982935153584,6.967741935483871,0
43,3839,1666,2156,2,8,0.43385416666666665,1.2933413317336533,0
40,3365,1709,1540,4,20,0.5077243018419489,0.9005847953216374,1
61,4635,1972,3032,4,5,0.4253666954270923,1.5367460719716168,1
56,2844,2815,1983,1,10,0.9894551845342706,0.7041903409090909,1
32,1245,2294,314,3,6,1.841091492776886,0.13681917211328976,1
21,3756,1608,3081,2,6,0.42800106467926535,1.9148539465506527,0
46,2881,2746,4733,5,19,0.9528105482303956,1.7229705132872224,1
39,3399,2167,2314,4,7,0.6373529411764706,1.0673431734317342,1
42,1138,432,2135,1,16,0.37928007023705007,4.930715935334873,0
30,641,1678,1649,0,17,2.6137071651090342,0.9821322215604527,1
35,2750,1006,3219,4,14,0.3656852053798619,3.1966236345580934,1
50,4425,1010,3800,1,15,0.22819701762313602,3.7586547972304647,0
33,796,500,2478,0,20,0.6273525721455459,4.946107784431137,1
62,1705,1049,4067,3,16,0.6148886283704572,3.8733333333333335,1
59,1061,1429,1775,5,21,1.3455743879472692,1.2412587412587412,1
61,2840,2175,1966,0,9,0.7655755015839493,0.9034926470588235,1
19,3931,2614,1767,4,8,0.6648016276703967,0.675717017208413,1
52,1751,2010,3815,2,7,1.1472602739726028,1.8970661362506216,1
59,3436,200,241,0,6,0.05819028222286878,1.199004975124378,0
51,1936,650,4797,2,20,0.33557046979865773,7.368663594470046,0
47,1649,2949,2949,2,16,1.7872727272727273,0.9996610169491525,1
30,464,2500,4836,0,18,5.376344086021505,1.9336265493802478,1
30,2859,1805,4876,3,22,0.6311188811188811,2.6998892580287928,1
35,2921,2443,2256,0,16,0.8360711841204654,0.9230769230769231,1
49,1662,452,4111,1,7,0.2717979555021046,9.07505518763797,0
49,4452,1118,3368,5,13,0.25106669660902764,3.0098302055406614,1
52,1645,1279,366,2,14,0.7770352369380316,0.2859375,1
56,2498,1197,2827,5,20,0.4789915966386555,2.3597662771285477,1
63,3125,2602,1252,4,6,0.8323736404350608,0.4809834805993085,1
46,1832,2859,2487,2,15,1.5597381342062193,0.8695804195804195,1
46,2574,1079,4785,4,22,0.41902912621359223,4.430555555555555,1
61,712,1455,3603,1,15,2.0406732117812063,2.474587912087912,1
33,415,838,3521,1,6,2.014423076923077,4.196662693682956,1
61,3531,1076,4942,5,9,0.304643261608154,4.588672237697307,1
64,2372,1471,4517,1,4,0.6198904340497261,3.0686141304347827,1
27,3353,2380,1643,0,23,0.7096004770423375,0.6900461990760185,1
47,1906,1901,1212,2,20,0.9968536969061353,0.637223974763407,1
42,2306,2249,4703,4,23,0.9748591244039878,2.090222222222222,1
56,1767,1052,19,5,8,0.5950226244343891,0.018043684710351376,1
37,2408,580,675,5,18,0.24076380240763803,1.161790017211704,1
22,2531,1337,4477,1,5,0.528041074249605,3.3460388639760836,0
18,2353,207,608,1,17,0.08793542905692438,2.923076923076923,0
47,1328,1072,61,4,23,0.8066215199398044,0.05684995340167754,1
20,3710,1726,1265,2,22,0.4651037456211264,0.732484076433121,0
62,4523,803,2285,2,12,0.17749778956675508,2.8420398009950247,0
31,3853,2482,1154,5,11,0.6440062272963155,0.46476037051953284,1
47,2565,2233,1628,4,13,0.8702260327357755,0.7287376902417189,1
21,3121,2881,1626,5,16,0.9228058936579115,0.5641915336571826,1
35,4767,974,3716,3,14,0.2042785234899329,3.8112820512820513,1
54,1279,1547,1442,2,9,1.20859375,0.9315245478036176,1
42,3711,2511,1653,4,13,0.6764547413793104,0.6580414012738853,1
18,2941,2207,2502,4,19,0.7501699524133243,1.1331521739130435,1
63,3220,1373,3269,5,11,0.4262651350512263,2.379184861717613,1
32,428,659,281,1,15,1.5361305361305362,0.4257575757575758,1
26,370,216,4981,4,18,0.5822102425876011,22.953917050691246,1
32,494,973,1024,5,5,1.9656565656565657,1.051334702258727,1
41,4484,1067,4818,0,7,0.2379041248606466,4.51123595505618,0
21,625,1668,3403,1,19,2.6645367412140577,2.038945476333134,1
29,1118,143,1235,1,3,0.12779267202859695,8.57638888888889,0
54,3453,608,4182,2,23,0.17602779386218875,6.8669950738916254,0
54,698,2111,4760,3,11,3.0200286123032902,2.253787878787879,1
60,3009,1288,4957,2,19,0.42790697674418604,3.8456167571761055,0
23,1025,1415,785,0,15,1.3791423001949317,0.5543785310734464,1
56,3979,948,3317,5,17,0.23819095477386934,3.4952581664910434,1
63,2058,1979,1667,1,23,0.9611461874696454,0.841919191919192,1
41,2318,1016,3008,1,10,0.438119879258301,2.9577187807276304,0
28,345,898,3194,4,10,2.5953757225433525,3.552836484983315,1
30,4765,975,4789,3,4,0.20457406630297945,4.906762295081967,1
51,3777,1860,3775,3,12,0.4923239809422975,2.028479312197743,1
42,392,2433,2446,4,7,6.190839694656488,1.0049301561216104,1
24,4088,2831,3790,0,18,0.6923453167033504,1.338276836158192,1
21,251,918,533,3,21,3.642857142857143,0.5799782372143635,1
25,2610,2268,401,1,3,0.868632707774799,0.1767298369325694,1
37,2020,1044,3663,0,15,0.516575952498763,3.5052631578947366,0
46,3164,1006,129,2,6,0.31785150078988944,0.12810327706057598,1
62,2721,112,2339,2,9,0.041146216017634095,20.699115044247787,0
63,2069,702,4371,0,3,0.3391304347826087,6.217638691322902,0
27,2768,299,2959,1,4,0.107981220657277,9.863333333333333,0
60,2067,2733,1858,2,18,1.3215667311411992,0.6795903438185809,1
51,2938,1891,2973,5,16,0.6434161279346716,1.5713530655391121,1
43,3469,547,4150,1,7,0.15763688760806915,7.572992700729927,0
58,3399,1911,3649,4,16,0.5620588235294117,1.9084728033472804,1
20,2779,940,2786,3,19,0.3381294964028777,2.9606801275239105,1
23,4205,689,3097,0,14,0.16381359961959105,4.488405797101449,0
22,440,1253,3512,3,22,2.8412698412698414,2.8006379585326955,1
22,3640,2190,4860,4,14,0.6014831090359791,2.2181652213601097,1
64,4831,619,1220,2,5,0.12810430463576158,1.967741935483871,0
40,1607,1136,641,5,23,0.7064676616915423,0.5637642919964819,1
26,3702,824,3314,1,23,0.2225222792330543,4.016969696969697,0
52,4238,2770,723,1,4,0.6534560037744751,0.2609166365932876,1
37,282,1087,4897,4,23,3.8409893992932864,4.500919117647059,1
59,3968,902,737,0,23,0.2272612748803225,0.8161683277962348,0
52,1150,2682,4853,3,17,2.3301476976542137,1.8087961237420798,1
35,810,2449,1299,5,13,3.0197287299630085,0.5302040816326531,1
34,4869,626,3480,2,12,0.12854209445585216,5.55023923444976,0
41,3805,1765,339,0,20,0.4637414608512874,0.19195922989807473,1
20,4754,1238,152,5,23,0.2603575184016824,0.12267958030669895,1
49,3483,559,1421,5,4,0.16044776119402984,2.5375,1
52,2373,2979,3051,4,9,1.2548441449031171,1.0238255033557047,1
55,3684,2652,426,4,9,0.719674355495251,0.16057293629852998,1
30,1722,1031,3558,1,9,0.5983749274521184,3.447674418604651,0
64,2801,2086,1135,2,16,0.7444682369735903,0.5438428366075707,1
42,2857,424,2372,0,4,0.1483554933519944,5.581176470588235,0
